id,numero,nome,endereco,projeto,canal,porte,observacao,domicilio,status,insert_data,update_data,lat,lng,porte_especial,cidade_consulta,cep_consulta
145875,4189,CANOAS,"RUA DA PRAINHA, 300 - SEM COMPLEMENTO - SEM BAIRRO - 92320-135 - CANOAS/RS",FULFILLMENT,,t,ECOPONTO,n,a,1706758219,1706758219,-29.9272923,-51.2854733,n,Porto Alegre,90020-021
145876,4190,VIAMÃO,"RS 040, 5826 - PARADA 45 VIAMAO - SAO LUCAS - 94450-000 - VIAMAO/RS",FULFILLMENT,,t,ECOPONTO,n,a,1706758219,1706758219,-30.0926030,-51.0668680,n,Porto Alegre,90020-021
145857,4171,PREFEITURA MUNICIPAL DE PORTO XAVIER,"RUA TIRADENTES, 540 - SEM COMPLEMENTO - CENTRO - 99010-260 - PORTO XAVIER/RS",FULFILLMENT,,t,ECOPONTO,n,a,1706758210,1706758210,-30.0308043,-51.2278242,n,Porto Alegre,90020-021
145833,4146,WINE LOJA POA,"RUA EUDORO BERLINK, 37 - SEM COMPLEMENTO - AUXILIADORA - 90450-030 - PORTO ALEGRE/RS",VAREJO,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758199,1706758199,-30.0252437,-51.1972488,n,Porto Alegre,90020-021
145819,4132,MAGAZINE LUIZA S/A - VIAMAO - SANTA ISABEL,"AVENIDA LIBERDADE, 1553 - SEM COMPLEMENTO - SEM BAIRRO - 94.480-500 - VIAMAO/RS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758192,1706758192,-30.0722165,-51.0969571,n,Porto Alegre,90020-021
145818,4131,MAGAZINE LUIZA S/A - VIAMAO - CENTRO,"RUA REVERENDO AMERICO VESPUCIO CABRAL, 331 - SEM COMPLEMENTO - SEM BAIRRO - 94.410-300 - VIAMAO/RS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758191,1706758191,-30.0831713,-51.0311551,n,Porto Alegre,90020-021
145797,4110,TRADE,"RUA HEINI RENNER, 55 - SEM COMPLEMENTO - SEM BAIRRO - 94.910-045 - CACHOEIRINHA/RS",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758181,1745356640,-29.9591318,-51.0945915,n,Porto Alegre,90020-021
145721,4033,MAGAZINE LUIZA S/A - SAPUCAIA DO SUL,"RUA CAPITAO CAMBOIM, 88 - SEM COMPLEMENTO - SEM BAIRRO - 93.220-070 - SAPUCAIA DO SUL/RS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758144,1706758144,-29.8244623,-51.1481257,n,Porto Alegre,90020-021
145669,3977,RS RECICLA,"RUA 25 DE JULHO, 471 - SEM COMPLEMENTO - SAO JOAO - 91.030-270 - PORTO ALEGRE/RS",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758119,1745356590,-30.0041388,-51.1823350,n,Porto Alegre,90020-021
145619,3919,MAGAZINE LUIZA S/A - PORTO ALEGRE -CAVALHADA,"AVENIDA OTTO NIEMEYER, 2795 - SEM COMPLEMENTO - SEM BAIRRO - 91.910-001 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758095,1745356562,-30.1025881,-51.2315667,n,Porto Alegre,90020-021
145618,3918,MAGAZINE LUIZA S/A - PORTO ALEGRE - SHOPPING P. DE BELAS,"AVENIDA PRAIA DE BELAS, 1181 - SEM COMPLEMENTO - SEM BAIRRO - 90.110-001 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758095,1745356561,-30.0500065,-51.2288272,n,Porto Alegre,90020-021
145617,3917,MAGAZINE LUIZA S/A - PORTO ALEGRE - SHOPPING IGUATEMI,"AVENIDA JOAO WALLIG, 1800 - SEM COMPLEMENTO - SEM BAIRRO - 91.340-001 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758094,1745356561,-30.0253178,-51.1624681,n,Porto Alegre,90020-021
145616,3916,MAGAZINE LUIZA S/A - PORTO ALEGRE - SHOPPING BARRA SUL,"AVENIDA DIARIO DE NOTICIAS, 300 - SEM COMPLEMENTO - SEM BAIRRO - 90.810-080 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758094,1745356560,-30.0846697,-51.2458384,n,Porto Alegre,90020-021
145615,3915,MAGAZINE LUIZA S/A - PORTO ALEGRE - AZENHA,"AVENIDA DA AZENHA, 1007 - SEM COMPLEMENTO - SEM BAIRRO - 90.160-002 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758094,1745356560,-30.0527001,-51.2138167,n,Porto Alegre,90020-021
145614,3914,MAGAZINE LUIZA S/A - PORTO ALEGRE - ASSIS BRASIL,"AVENIDA ASSIS BRASIL, 2488 - SEM COMPLEMENTO - SEM BAIRRO - 91.010-002 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758093,1745356559,-30.0106569,-51.1625016,n,Porto Alegre,90020-021
145566,3865,NATUSOMOS,"AVENIDA ENGENHEIRO JORGE A. D. LONGEMANN, 527 - SEM COMPLEMENTO - DISTRITO INDUSTRIAL - 98.920-000 - PORTO ALEGRE/RS",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758070,1745356532,-30.0368176,-51.2089887,n,Porto Alegre,90020-021
145412,3681,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"RUA DOUTOR FLORES, 197 - SEM COMPLEMENTO - CENTRO - 90.020-122 - PORTO ALEGRE/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757993,1745356449,-30.0289920,-51.2248408,n,Porto Alegre,90020-021
145392,3661,MAGAZINE LUIZA S/A - MAGAZINE LUIZA,"AVENIDA PRESIDENTE VARGAS, 1856 - SEM COMPLEMENTO - CENTRO - 93.260-064 - ESTEIO/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757983,1745356439,-29.8464418,-51.1745813,n,Porto Alegre,90020-021
143531,559,HUBBLE REPARO DE ELETRONICO LTDA,"AVENIDA SERTORIO, 902 - SEM COMPLEMENTO - NAVEGANTES - 91.020-000 - PORTO ALEGRE/RS",HUBBLE,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757113,1744035861,-30.0002489,-51.1964219,n,Porto Alegre,90020-021
143518,546,MAGAZINE LUIZA S/A - GUAIBA,"RUA SAO JOSE, 584 - SEM COMPLEMENTO - SEM BAIRRO - 92.500-000 - GUAIBA/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757107,1744035855,-30.1079519,-51.3196503,n,Porto Alegre,90020-021
143517,545,MAGAZINE LUIZA S/A - GRAVATAI - SAO VICENTE,"AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA, 5371 - SEM COMPLEMENTO - SEM BAIRRO - 94.060-001 - GRAVATAI/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757106,1744035854,-29.9340671,-51.0481551,n,Porto Alegre,90020-021
143516,544,MAGAZINE LUIZA S/A - GRAVATAI - CENTRO,"RUA ANAPIO GOMES, 1676 - SEM COMPLEMENTO - SEM BAIRRO - 94.010-001 - GRAVATAI/RS",MAGAZINE LUIZA,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706757106,1744035854,-29.9403492,-50.9954170,n,Porto Alegre,90020-021
143416,431,DMLU - UNIDADE DE DESTINO CERTO - ECOPONTO PRINCESA ISABEL,"AVENIDA IPIRANGA, 2765 - ENTRADA PELA RUA LIVRAMENTO NA ESQUINA COM AVENIDA PRINCESA ISABEL - SANTANA - 91530-000 - PORTO ALEGRE/RS",FULFILLMENT,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756925,1744035804,-30.0469730,-51.2058838,n,Porto Alegre,90020-021
143415,430,DMLU - UNIDADE DE DESTINO CERTO - ECOPONTO HUMAITA,"RUA JOSE ALOISIO FILHO, 780 - SEM COMPLEMENTO - HUMAITA - 90250-180 - PORTO ALEGRE/RS",FULFILLMENT,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756924,1744035804,-29.9813280,-51.1859714,n,Porto Alegre,90020-021
143414,429,DMLU - UNIDADE DE DESTINO CERTO - ECOPONTO GLORIA,"RUA PROFESSOR CARVALHO DE FREITAS, 1012 - SEM COMPLEMENTO - GLORIA - 91720-090 - PORTO ALEGRE/RS",FULFILLMENT,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756924,1744035803,-30.0796782,-51.2018092,n,Porto Alegre,90020-021
143413,428,DMLU - UNIDADE DE DESTINO CERTO - ECOPONTO CRUZEIRO,"AV. CRUZEIRO DO SUL, 1445 - SEM COMPLEMENTO - CRUZEIRO DO SUL - 96207-340 - PORTO ALEGRE/RS",FULFILLMENT,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756924,1744035803,-30.0368176,-51.2089887,n,Porto Alegre,90020-021
143412,427,DMLU - UNIDADE DE DESTINO CERTO,"TRAVESSA CARMEM, 111 - SEM COMPLEMENTO - FLORESTA - 90560-040 - PORTO ALEGRE/RS",FULFILLMENT,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756923,1744035802,-30.0195032,-51.2047093,n,Porto Alegre,90020-021
143411,426,DMLU – CONCEICAO,"RUA ALBERTO BINS, S/N - SOB A ELEVADA DA CONCEICAO - SEM BAIRRO - 90030-141 - PORTO ALEGRE/RS",FULFILLMENT,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756923,1744035802,-30.0280717,-51.2195250,n,Porto Alegre,90020-021
147095,6195,VIAMÃO,"RS 040, 5826 - PARADA 45 VIAMÃO - SÃO LUCAS - 94450-000 - VIAMÃO/RS",,,t,"EM CASO DE D&Uacute;VIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOG&Otilde;ES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1747320785,1747320785,-30.090732643808774,-51.067818970678104,n,Porto Alegre,90020-021
143379,393,CONSERBRAS.NET-ASSISTENCIA TECNICA DE ELETRODOMESTICOS EIRELI,"AVENIDA PROTASIO ALVES, 5431 - SEM COMPLEMENTO - PETROPOLIS - 91310-002 - PORTO ALEGRE/RS",AT,ASSISTÊNCIA TÉCNICA,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706756908,1706756908,-30.0414169,-51.1572124,n,Porto Alegre,90020-021
143159,169,CARREFOUR PORTO ALEGRE,"RUA ALBION, 99 - SEM COMPLEMENTO - PATERNON - 91.530-010 - PORTO ALEGRE/RS",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756803,1744035772,-30.0607037,-51.1653811,n,Porto Alegre,90020-021
143158,168,CARREFOUR PORTO ALEGRE,"AVENIDA PILINIO BRASIL MILANO, 2343 - SEM COMPLEMENTO - PASSO DA AREIA - 90.520-003 - PORTO ALEGRE/RS",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756802,1744035771,-30.0123364,-51.1700584,n,Porto Alegre,90020-021
143149,159,CARREFOUR GRAVATAI,"AVENIDA DORIVAL CANDIDO LUZ DE OLIVEIRA, 166 - SEM COMPLEMENTO - COHAB C - 94.030-000 - GRAVATAI/RS",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756798,1744035767,-29.9402481,-50.9964788,n,Porto Alegre,90020-021
143143,153,CARREFOUR CANOAS,"RUA MATHIAS VELHO, 555 - SEM COMPLEMENTO - MATHIAS VELHO - 92.310-300 - CANOAS/RS",CARREFOUR,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756796,1744035765,-29.9109863,-51.1870746,n,Porto Alegre,90020-021
143132,141,MAGAZINE LUIZA S/A - CANOAS,"RUA TIRADENTES, 72 - SEM COMPLEMENTO - SEM BAIRRO - 92.010-260 - CANOAS/RS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706756791,1706756791,-29.9193237,-51.1789439,n,Porto Alegre,90020-021
143105,112,CAMARA MUNICIPAL DE PORTO ALEGRE,"AVENIDA LOUREIRO DA SILVA, 255 - SEM COMPLEMENTO - CENTRO HISTORICO - 90.010-420 - PORTO ALEGRE/RS",PARCEIRO,PARCEIRO,t,"SEGUNDA AS SEXTAS, DAS 8H30 AS 18H",n,a,1706756778,1706756778,-30.0398522,-51.2355395,n,Porto Alegre,90020-021
143102,109,MAGAZINE LUIZA S/A - CACHOEIRINHA,"AVENIDA GENERAL FLORES DA CUNHA, 1984 - SEM COMPLEMENTO - SEM BAIRRO - 94.910-003 - CACHOEIRINHA/RS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706756777,1706756777,-29.9479719,-51.0947363,n,Porto Alegre,90020-021
143031,32,MAGAZINE LUIZA S/A - ALVORADA,"AVENIDA PRESIDENTE GETULIO VARGAS, 2294 - SEM COMPLEMENTO - SEM BAIRRO - 94.810-001 - ALVORADA/RS",MAGAZINE LUIZA,VAREJO,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706756744,1706756744,-30.0062794,-51.0450157,n,Porto Alegre,90020-021
143020,18,(MIDEA) SPRINGER CARRIER LTDA,"RUA BERTO CIRIO, 521 - SEM COMPLEMENTO - SAO LUIS - 92420-030 - CANOAS/RS",MIDEA,ASSISTENCIA TECNICA,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706756739,1744035731,-29.8842572,-51.1871338,n,Porto Alegre,90020-021
145995,4311,ELETROHOME COMERCIO E MANUTENCAO LTDA,"AVENIDA BENTO GONCALVES, 2429 - SEM COMPLEMENTO - PARTENON - 90650-003 - PORTO ALEGRE/RS",AT,ASSISTENCIA TECNICA,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1706758276,1706758276,-30.0610003,-51.1907930,n,Porto Alegre,90020-021
146037,4354,ELETRO RA,"RUA LUIZ CAETANO ANTINOLFI, 201 - SEM COMPLEMENTO - PASSO DAS PEDRAS - 91230-480 - PORTO ALEGRE/RS",REVERSE,VAREJO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758299,1745356703,-30.0202492,-51.1228331,n,Porto Alegre,90020-021
146255,4572,CICLO CARREFOUR CACHOEIRINHA,"AV. GENERAL FLORES DA CUNHA, 4000 - SEM COMPLEMENTO - VILA BOM PRINCÍPIO - 95950-001 - CACHOEIRINHA/RS",PEV,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758417,1745356808,-29.9351436,-51.0797923,n,Porto Alegre,90020-021
146259,4576,CICLO MAX CENTER ALVORADA,"RUA PEDRO CLÁUDIO MONASSA, 268 - SEM COMPLEMENTO - JARDIM ALGARVE - 94859-440 - ALVORADA/RS",PEV,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758419,1745356809,-30.0288217,-51.0821481,n,Porto Alegre,90020-021
146260,4577,RECICLA ENGENHARIA E GESTAO AMBIENTAL LTDA,"RUA ITALO RAFFO, 650 - SEM COMPLEMENTO - DISTRITO INDUSTRIAL - 94910-270 - CACHOEIRINHA/RS",PEV,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758420,1745356810,-29.9390417,-51.1160570,n,Porto Alegre,90020-021
146261,4578,CICLO SHOPPING TOTAL PORTO ALEGRE,"AV CRISTÓVÃO COLOMBO, 545 - SEM COMPLEMENTO - INDEPENDÊNCIA - 90560-003 - PORTO ALEGRE/RS",PEV,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758420,1745356811,-30.0263210,-51.2120977,n,Porto Alegre,90020-021
146602,4923,ASSOCIACAO BENEFICENTE E EDUCACIONAL DE 1858  ,"Rua Carlos Huber, 425 - TERRÉO - Três Figueiras - 91330-150 - PORTO ALEGRE/RS",,,g,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758596,1745356993,-30.0356575,-51.1702875,n,Porto Alegre,90020-021
146768,6057,ASSOCIAÇAO ATLETICA BANCO DO BRASIL,"AVENIDA CORONEL MARCOS, 1000 - BAIRRO IPANEMA - CEP 91760-000 - PORTO ALEGRE/RS",Parceiro,Parceiro,t,SEGUIR AS ORIENTACOES DO PONTO DE RECEBIMENTO PARA OS PRODUTOS QUE NAO COUBEREM NO COLETOR,n,a,1723146117,1723146117,-30.123901538218426,-51.24568404618457,n,Porto Alegre,90020-021
146841,6101,GAUCHO IMPRESSORAS ,"RUA DOS PEDREIROS,111 - SEM COMPLEMENTO - HARMONIA - CANOAS/RS - 92325-260",PARCEIRO,PARCEIRO,t,"EM CASO DE DUVIDA, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1728998860,1745357131,-29.909427577007904,-51.20213499016349,n,Porto Alegre,90020-021
147000,5179,JG GERENCIADOR DE SUCATAS LTDA,"RUA PEDRO CARNEIRO PEREIRA, 280 - FORMOZA -",,,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1740505349,1745357061,-30.003190161076425,-51.05852968952722,n,Porto Alegre,90020-021
145829,4142,WEEE.DO,"RUA VOLNEI ILMO DO NASCIMENTO, 101 - SEM COMPLEMENTO - BREJARU - 88.133-513 - PALHOCA/SC",PARCEIRO,PARCEIRO,t,"EM CASO DE DÚVIDA OU PARA DESCARTE DE PRODUTOS DE MAIOR PORTE COMO GELADEIRAS E FOGÕES, POR FAVOR ENTRAR EM CONTATO VIA E-MAIL: COLETA@ABREE.ORG.BR OU VIA WHATSAPP +55 11 97811-6126 E +55 11 98991-4558",n,a,1706758197,1745356655,-27.6170624,-48.6609385,n,Florianópolis,88010-001
